model,family,benchmark,score,source,sample_weight,pred_Scale,abs_err_Scale,pred_Scale+Arch,abs_err_Scale+Arch,pred_Scale+Recipe,abs_err_Scale+Recipe,pred_Full,abs_err_Full,prediction,residual,abs_residual,sq_residual,residual_sign,thinking,tools_allowed,reasoning_effort,release_year_norm,source_detail
Mistral-7B,Mistral,HumanEval,26.8,leaderboard,0.8,46.47749820108202,19.67749820108202,57.405911327566635,30.605911327566634,17.861471536488963,8.938528463511037,31.50442142684461,4.704421426844608,31.50442142684461,-4.704421426844608,4.704421426844608,22.131580961354654,overpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
Mistral-7B,Mistral,MATH,9.1,leaderboard,0.8,34.67537211710881,25.575372117108806,45.08028939038705,35.98028939038705,11.033638305810202,1.9336383058102022,20.761764342191643,11.661764342191644,20.761764342191643,-11.661764342191644,11.661764342191644,135.9967475728125,overpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
Mistral-7B,Mistral,MBPP,38.6,leaderboard,0.8,44.21100078024842,5.611000780248418,55.24466060626246,16.644660606262455,16.60937980206054,21.99062019793946,29.91799720608408,8.68200279391592,29.91799720608408,8.68200279391592,8.68200279391592,75.37717251356385,underpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
Mistral-7B,Mistral,MMLU,62.5,leaderboard,0.8,59.95482434065816,2.5451756593418366,69.81935690192786,7.319356901927861,36.79890358646638,25.70109641353362,55.01021479855229,7.4897852014477095,55.01021479855229,7.4897852014477095,7.4897852014477095,56.09688236382511,underpredicted,na,unknown,unknown,1.7000000000000455,HF Open LLM Leaderboard v1; Jiang et al. 2023 arxiv:2310.06825
Mistral-Small-3,Mistral,GPQA_Diamond,45.3,official,1.0,35.34714644212431,9.952853557875684,39.06558242289972,6.234417577100274,36.17679190404932,9.12320809595068,52.68038486021022,7.380384860210221,52.68038486021022,-7.380384860210221,7.380384860210221,54.47008068482024,overpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,GSM8K,80.0,official,1.0,79.68609553510272,0.3139044648972771,82.19516914915891,2.1951691491589145,77.74576563185873,2.254234368141269,87.24771900329104,7.247719003291039,87.24771900329104,-7.247719003291039,7.247719003291039,52.529430750666045,overpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,HumanEval,84.8,official,1.0,60.49595117508653,24.304048824913465,64.53985992350657,20.26014007649343,50.91211463092472,33.88788536907528,67.07620686162578,17.72379313837422,67.07620686162578,17.72379313837422,17.72379313837422,314.13284321188104,underpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,IFEval,82.0,official,1.0,74.00019745548266,7.999802544517337,75.46887633253984,6.5311236674601645,49.687404577495,32.312595422505,62.662119094090606,19.337880905909394,62.662119094090606,19.337880905909394,19.337880905909394,373.9536379311351,underpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,MATH,70.6,official,1.0,48.349792774355535,22.25020722564446,52.57309391231124,18.02690608768875,37.166983619133255,33.43301638086674,53.71636302437378,16.883636975626217,53.71636302437378,16.883636975626217,16.883636975626217,285.05719752473277,underpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,MBPP,72.0,official,1.0,58.29035114632756,13.70964885367244,62.504154914590295,9.495845085409705,48.71732174924684,23.282678250753158,65.40906677870385,6.590933221296154,65.40906677870385,6.590933221296154,6.590933221296154,43.440400727585306,underpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,MMLU,81.0,official,1.0,72.52969155450748,8.47030844549252,75.75240014560991,5.247599854390089,73.5244485368896,7.475551463110406,84.41397801197841,3.413978011978415,84.41397801197841,-3.413978011978415,3.413978011978415,11.65524586627209,overpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mistral-Small-3,Mistral,MMLU_Pro,66.3,official,1.0,49.43675528478713,16.863244715212865,53.286160639454785,13.013839360545212,52.79428893345324,13.505711066546759,68.10479226921888,1.8047922692188791,68.10479226921888,-1.8047922692188791,1.8047922692188791,3.257275135032231,overpredicted,off,unknown,none,3.0799999999999272,Mistral Small 3 release blog https://mistral.ai/news/mistral-small-3 (Jan 2025)
Mixtral-8x7B,Mistral,ARC_C,65.7,official,1.0,63.23166846360832,2.4683315363916805,74.59910153151235,8.899101531512343,43.7810809582767,21.9189190417233,62.75960520123706,2.940394798762945,62.75960520123706,2.940394798762945,2.940394798762945,8.64592157259218,underpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Mixtral-8x7B,Mistral,GSM8K,58.4,official,1.0,69.40537343886054,11.005373438860538,79.23372032047443,20.833720320474434,45.64892925605596,12.751070743944041,63.78136891691691,5.381368916916912,63.78136891691691,-5.381368916916912,5.381368916916912,28.9591314199595,overpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Mixtral-8x7B,Mistral,HumanEval,40.2,official,1.0,46.96682056404574,6.766820564045737,60.06846227886902,19.868462278869018,19.958225445743174,20.24177455425683,34.399980488354345,5.800019511645658,34.399980488354345,5.800019511645658,5.800019511645658,33.64022633547034,underpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Mixtral-8x7B,Mistral,MATH,22.7,official,1.0,35.121976926035074,12.421976926035075,47.8128843706715,25.112884370671498,12.450366679090816,10.249633320909183,23.001533620521688,0.3015336205216883,23.001533620521688,-0.3015336205216883,0.3015336205216883,0.09092252430491753,overpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Mixtral-8x7B,Mistral,MBPP,48.0,official,1.0,44.69638818015725,3.30361181984275,57.94333458792776,9.943334587927758,18.59242115891005,29.40757884108995,32.73743734224961,15.262562657750387,32.73743734224961,15.262562657750387,15.262562657750387,232.94581888175654,underpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Mixtral-8x7B,Mistral,MMLU,70.6,official,1.0,60.42584552111849,10.174154478881505,72.08329852186462,1.4832985218646257,40.03517521017472,30.564824789825273,58.2295723495242,12.370427650475797,58.2295723495242,12.370427650475797,12.370427650475797,153.02748025565614,underpredicted,na,unknown,unknown,1.900000000000091,"Mistral AI Mixtral blog post Dec 2023; HF model card. 46.7B total, 12.9B active."
Phi-2,Phi,ARC_C,59.3,official,1.0,28.05606250507939,31.24393749492061,14.295388226505565,45.00461177349443,61.65781866198871,2.3578186619887163,58.10167328912493,1.1983267108750653,58.10167328912493,1.1983267108750653,1.1983267108750653,1.4359869059966524,underpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-2,Phi,GSM8K,54.8,official,1.0,29.721533692049444,25.078466307950553,15.373725691491126,39.42627430850887,63.1826684202503,8.382668420250305,58.92832051038727,4.128320510387276,58.92832051038727,-4.128320510387276,4.128320510387276,17.04303023648426,overpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-2,Phi,HumanEval,47.6,official,1.0,17.825349234357297,29.774650765642704,8.643162487567523,38.95683751243248,42.038533163807806,5.561466836192196,38.187245564026,9.412754435974001,38.187245564026,9.412754435974001,9.412754435974001,88.59994607194824,underpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-2,Phi,MATH,14.0,official,1.0,12.94535211232252,1.0546478876774792,6.0899956294268165,7.9100043705731835,33.35739976009041,19.35739976009041,29.624405812286632,15.624405812286632,29.624405812286632,-15.624405812286632,15.624405812286632,244.1220569870163,overpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-2,Phi,MBPP,48.0,official,1.0,14.998600756857336,33.001399243142664,7.158144825449038,40.841855174550965,41.062996602291875,6.937003397708125,37.309284125971935,10.690715874028065,37.309284125971935,10.690715874028065,10.690715874028065,114.29140589919565,underpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-2,Phi,MMLU,56.7,official,1.0,23.761294624489935,32.93870537551007,11.848379918397226,44.851620081602775,53.12402335565647,3.575976644343534,48.892615534795915,7.807384465204088,48.892615534795915,7.807384465204088,7.807384465204088,60.95525218751012,underpredicted,na,unknown,unknown,1.900000000000091,Microsoft Research blog Dec 2023; synthetic textbook data
Phi-4,Phi,ARC_C,74.0,official,1.0,72.35976956289043,1.6402304371095653,75.13963946960514,1.139639469605143,82.19084724296935,8.190847242969355,84.57588395451994,10.575883954519938,84.57588395451994,-10.575883954519938,10.575883954519938,111.84932141947228,overpredicted,na,unknown,unknown,2.900000000000091,"MS Research Phi-4 blog Dec 2024; 9.8T tokens, heavy synthetic"
Phi-4,Phi,BBH,79.1,official,1.0,66.19988333778436,12.900116662215638,69.60486387221812,9.495136127781876,77.33863434284648,1.7613656571535188,78.52447083026397,0.5755291697360292,78.52447083026397,0.5755291697360292,0.5755291697360292,0.3312338252170431,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,GPQA_Diamond,56.1,official,1.0,22.768276899517787,33.331723100482215,26.63976474340519,29.46023525659481,35.688808829850736,20.411191170149266,38.59445658509282,17.50554341490718,38.59445658509282,17.50554341490718,17.50554341490718,306.4440502512001,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,GSM8K,96.0,official,1.0,73.9518402622093,22.048159737790698,76.7001804679066,19.299819532093395,83.12263030420921,12.87736969579079,84.5657050374233,11.4342949625767,84.5657050374233,11.4342949625767,11.4342949625767,130.7431012912069,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,HumanEval,82.6,official,1.0,59.286822637562395,23.3131773624376,63.15887716556629,19.441122834433706,67.54830374201705,15.05169625798294,70.23107259739938,12.368927402600619,70.23107259739938,12.368927402600619,12.368927402600619,152.9903650908045,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,IFEval,63.0,official,1.0,67.05574839851015,4.055748398510147,69.91096112903635,6.910961129036352,67.0642905602919,4.064290560291894,68.03547432052537,5.035474320525367,68.03547432052537,-5.035474320525367,5.035474320525367,25.356001632670406,overpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,MATH,80.4,official,1.0,49.95653312245531,30.443466877544694,54.025114650949256,26.37488534905075,58.95771517081514,21.442284829184864,61.64922357332918,18.750776426670825,61.64922357332918,18.750776426670825,18.750776426670825,351.5916166029943,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,MBPP,80.0,official,1.0,54.22365464134663,25.776345358653373,58.28287483712477,21.717125162875227,66.66162389987728,13.338376100122716,69.44406531262152,10.555934687378482,69.44406531262152,10.555934687378482,10.555934687378482,111.42775712420024,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,MMLU,84.8,official,1.0,67.66129015195925,17.138709848040747,70.89265249377392,13.907347506226074,76.48409721463521,8.315902785364784,78.50988074019627,6.290119259803731,78.50988074019627,6.290119259803731,6.290119259803731,39.56560030255384,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4,Phi,MMLU_Pro,70.4,official,1.0,36.05366459223189,34.346335407768116,40.14126651226443,30.258733487735576,51.12964714080466,19.27035285919535,53.47737428196995,16.922625718030055,53.47737428196995,16.922625718030055,16.922625718030055,286.3752611925322,underpredicted,off,unknown,none,2.900000000000091,MSR Phi-4 technical report (Dec 2024)
Phi-4-mini,Phi,GPQA_Diamond,36.9,official,1.0,10.646709264217966,26.25329073578203,14.061909733175485,22.838090266824516,40.9874819764405,4.0874819764405,39.883379789621436,2.983379789621438,39.883379789621436,-2.983379789621438,2.983379789621438,8.900554969121654,overpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,GSM8K,88.6,official,1.0,53.433632752642986,35.16636724735701,59.73121185934544,28.86878814065455,86.04169039856441,2.5583096014355817,85.25825441224991,3.341745587750083,85.25825441224991,3.341745587750083,3.341745587750083,11.167263573247146,underpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,HumanEval,74.4,official,1.0,37.050059280377475,37.34994071962253,43.58205718596658,30.817942814033422,72.26217560956297,2.137824390437032,71.34890843639221,3.051091563607798,71.34890843639221,3.051091563607798,3.051091563607798,9.30915972951868,underpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,IFEval,74.7,official,1.0,45.135496512307896,29.564503487692107,51.1468255402288,23.553174459771206,71.8191375541847,2.8808624458152963,69.19959860461746,5.500401395382539,69.19959860461746,5.500401395382539,5.500401395382539,30.254415510326186,underpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,MATH,64.0,official,1.0,28.74822304203233,35.25177695796767,34.619053150568625,29.380946849431375,64.25918216701686,0.2591821670168599,62.91916777553698,1.0808322244630233,62.91916777553698,1.0808322244630233,1.0808322244630233,1.1681982974376872,underpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,MBPP,65.3,official,1.0,32.37578504588758,32.924214954112415,38.63256269508259,26.667437304917406,71.44985533664126,6.1498553366412665,70.5790736088806,5.2790736088806085,70.5790736088806,-5.2790736088806085,5.2790736088806085,27.868618167979733,overpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,MMLU,67.3,official,1.0,45.818393958809175,21.481606041190823,52.323219199110405,14.976780800889593,80.27892931800528,12.978929318005285,79.40799285273519,12.107992852735194,79.40799285273519,-12.107992852735194,12.107992852735194,146.60349092188653,overpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Phi-4-mini,Phi,MMLU_Pro,52.8,official,1.0,18.558745310642355,34.241254689357646,23.205158251987026,29.59484174801297,56.699646769674914,3.8996467696749164,54.81960644320652,2.01960644320652,54.81960644320652,-2.01960644320652,2.01960644320652,4.078810185441291,overpredicted,off,unknown,none,3.1700000000000728,MSR Phi-4-mini card (Feb 2025)
Qwen2.5-72B,Qwen2,ARC_C,78.0,official,1.0,88.23986128477637,10.239861284776367,87.49166151144665,9.491661511446651,87.48297951103086,9.482979511030862,85.63759729006246,7.637597290062459,85.63759729006246,-7.637597290062459,7.637597290062459,58.332892365169414,overpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-72B,Qwen2,GSM8K,91.0,official,1.0,87.39147550712845,3.6085244928715525,86.38382335739678,4.616176642603222,88.92475718028582,2.075242819714177,87.12233331945974,3.8776666805402584,87.12233331945974,3.8776666805402584,3.8776666805402584,15.036298885372107,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-72B,Qwen2,HumanEval,65.9,official,1.0,76.19839764929148,10.298397649291473,74.69242786991636,8.792427869916352,78.97607054284705,13.076070542847049,76.0697047481373,10.169704748137292,76.0697047481373,-10.169704748137292,10.169704748137292,103.42289466428618,overpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-72B,Qwen2,MATH,71.9,official,1.0,63.72413616752241,8.175863832477596,61.8467656014321,10.05323439856791,66.33696606422788,5.5630339357721255,62.45856893294738,9.441431067052626,62.45856893294738,9.441431067052626,9.441431067052626,89.14062059390649,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-72B,Qwen2,MBPP,72.0,official,1.0,71.0472147006592,0.9527852993408032,69.61374634051629,2.386253659483714,76.41798302319548,4.417983023195475,73.57594507656133,1.5759450765613252,73.57594507656133,-1.5759450765613252,1.5759450765613252,2.483602884337881,overpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-72B,Qwen2,MMLU,85.3,official,1.0,84.93453991524375,0.3654600847562506,83.82536172717298,1.474638272827022,83.80056751338982,1.499432486610175,81.41807587751828,3.8819241224817205,81.41807587751828,3.8819241224817205,3.8819241224817205,15.069334892705475,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,ARC_C,63.0,official,1.0,84.38891556681492,21.388915566814916,85.73467956046005,22.73467956046005,78.4864495890213,15.486449589021305,76.13529921698489,13.13529921698489,76.13529921698489,-13.13529921698489,13.13529921698489,172.53608551972388,overpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,GSM8K,82.0,official,1.0,83.31524899390239,1.3152489939023866,84.49879945524938,2.498799455249383,80.73631029159435,1.26368970840565,78.35405824781152,3.6459417521884774,78.35405824781152,3.6459417521884774,3.6459417521884774,13.292891260351185,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,HumanEval,57.3,official,1.0,69.75586714474495,12.455867144744957,71.71874723880352,14.418747238803519,66.22577327068102,8.92577327068102,62.97410103643763,5.674101036437634,62.97410103643763,-5.674101036437634,5.674101036437634,32.19542257170263,overpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,MATH,55.2,official,1.0,55.86099652434952,0.660996524349514,58.208227859841095,3.0082278598410923,50.705830295395515,4.494169704604488,47.09475986668051,8.10524013331949,47.09475986668051,8.10524013331949,8.10524013331949,65.69491761877296,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,MBPP,62.0,official,1.0,63.87147254160711,1.8714725416071119,66.31245819540605,4.312458195406052,62.84613716663982,0.8461371666398207,59.83619268643295,2.163807313567048,59.83619268643295,2.163807313567048,2.163807313567048,4.682062090246246,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen2.5-7B,Qwen2,MMLU,74.2,official,1.0,80.24357469482803,6.043574694828024,81.66133704796643,7.461337047966424,72.97494328343603,1.2250567165639694,70.09884237224567,4.101157627754333,70.09884237224567,4.101157627754333,4.101157627754333,16.819493887687546,underpredicted,na,unknown,unknown,2.7000000000000455,Qwen2.5 blog post + HF model card
Qwen3-14B-Base,Qwen3,BBH,81.07,official,1.0,84.78437129405137,3.714371294051375,82.74418754778634,1.674187547786346,85.31325153684992,4.243251536849925,82.38455864973115,1.314558649731154,82.38455864973115,-1.314558649731154,1.314558649731154,1.728064443582995,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-14B-Base,Qwen3,GSM8K,92.49,official,1.0,87.47728770079458,5.012712299205418,87.15942079105547,5.330579208944528,90.1769662707502,2.3130337292497956,89.40553772775412,3.0844622722458723,89.40553772775412,3.0844622722458723,3.0844622722458723,9.51390750890817,underpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-14B-Base,Qwen3,MATH,62.02,official,1.0,69.39687980803352,7.3768798080335145,68.51300743433286,6.49300743433286,74.51204449146516,12.492044491465158,72.55888585949826,10.538885859498258,72.55888585949826,-10.538885859498258,10.538885859498258,111.06811515953234,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-14B-Base,Qwen3,MBPP,73.4,official,1.0,72.07600979458833,1.3239902054116754,71.43358420091695,1.9664157990830518,79.64597462989155,6.245974629891549,78.20916661874404,4.80916661874403,78.20916661874404,-4.80916661874403,4.80916661874403,23.128083566841884,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-14B-Base,Qwen3,MMLU,81.05,official,1.0,85.60692941989421,4.556929419894217,85.1930048013642,4.143004801364199,86.06640238774794,5.016402387747945,84.8385522735747,3.788552273574709,84.8385522735747,-3.788552273574709,3.788552273574709,14.353128329608095,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-14B-Base,Qwen3,MMLU_Pro,61.03,official,1.0,61.6445374667505,0.6145374667504981,59.74121237095024,1.2887876290497644,66.08258579728103,5.052585797281026,61.82152902158712,0.7915290215871167,61.82152902158712,-0.7915290215871167,0.7915290215871167,0.6265181920146582,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,BBH,88.0,official,1.0,91.46284321826099,3.4628432182609856,90.60717998048553,2.607179980485526,89.0308459806447,1.030845980644699,88.59772682808033,0.5977268280803258,88.59772682808033,-0.5977268280803258,0.5977268280803258,0.3572773610069674,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,GSM8K,94.39,official,1.0,93.07038560044383,1.3196143995561727,93.17642758118704,1.2135724188129586,92.76779511314022,1.6222048868597767,93.34244411771722,1.0475558822827793,93.34244411771722,1.0475558822827793,1.0475558822827793,1.097373326505252,underpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,MATH,71.84,official,1.0,81.34304895464443,9.503048954644427,81.4033088226384,9.56330882263839,80.33344161585175,8.49344161585175,81.45767121477799,9.617671214777985,81.45767121477799,-9.617671214777985,9.617671214777985,92.49959959556905,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,MBPP,81.4,official,1.0,83.22909897578484,1.8290989757848308,83.41762909773912,2.0176290977391176,84.53811278844076,3.1381127884407505,85.63831354492964,4.238313544929639,85.63831354492964,-4.238313544929639,4.238313544929639,17.963301705134043,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,MMLU,88.94,official,1.0,91.9586054163238,3.0186054163238083,92.04738555169033,3.107385551690328,89.61655789454761,0.6765578945476136,90.28820319671436,1.3482031967143655,90.28820319671436,-1.3482031967143655,1.3482031967143655,1.8176518596308342,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Base,Qwen3,MMLU_Pro,61.18,official,1.0,75.55073612952496,14.370736129524964,74.90734845386152,13.727348453861516,73.13510860181292,11.955108601812917,72.9019023641503,11.721902364150303,72.9019023641503,-11.721902364150303,11.721902364150303,137.40299503467247,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-235B-A22B-Thinking,Qwen3,AIME_2024,85.7,official,1.0,69.16371747228831,16.53628252771169,69.17998561754202,16.520014382457987,75.69751129028526,10.00248870971474,79.47891923561089,6.221080764389114,79.47891923561089,6.221080764389114,6.221080764389114,38.70184587705225,underpredicted,on,unknown,standard,3.4200000000000728,Qwen3 tech report arxiv:2505.09388 Table 11 (post-trained thinking)
Qwen3-235B-A22B-Thinking,Qwen3,GPQA_Diamond,71.1,official,1.0,78.03354222519216,6.93354222519217,79.14174297975576,8.041742979755767,78.23643115457462,7.136431154574623,82.46358544986147,11.363585449861475,82.46358544986147,-11.363585449861475,11.363585449861475,129.13107427630342,overpredicted,on,unknown,standard,3.4200000000000728,Qwen3 tech report arxiv:2505.09388 Table 11 (post-trained thinking)
Qwen3-235B-A22B-Thinking,Qwen3,LiveCodeBench,70.7,official,1.0,61.245318288351015,9.454681711648988,63.13705784121148,7.562942158788523,67.40519051303603,3.2948094869639704,73.22881050692561,2.528810506925609,73.22881050692561,-2.528810506925609,2.528810506925609,6.394882579937356,overpredicted,on,unknown,standard,3.4200000000000728,Qwen3 tech report arxiv:2505.09388 Table 11 (post-trained thinking)
Qwen3-235B-A22B-Thinking,Qwen3,MMLU_Pro,75.0,official,1.0,87.20813669177716,12.208136691777156,87.25498556478215,12.254985564782146,88.13519225892259,13.135192258922586,90.37334341174595,15.37334341174595,90.37334341174595,-15.37334341174595,15.37334341174595,236.3396876554726,overpredicted,on,unknown,standard,3.4200000000000728,Qwen3 tech report arxiv:2505.09388 Table 11 (post-trained thinking)
Qwen3-30B-A3B-Base,Qwen3,BBH,81.54,official,1.0,87.92683834988536,6.386838349885352,86.59934366788728,5.059343667887276,82.7907369521136,1.2507369521135985,82.11281663061501,0.5728166306150086,82.11281663061501,-0.5728166306150086,0.5728166306150086,0.32811889230913127,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-30B-A3B-Base,Qwen3,GSM8K,91.81,official,1.0,90.12834537161152,1.6816546283884861,90.14563725155458,1.664362748445427,88.37599724590977,3.43400275409023,89.22794216301739,2.5820578369826137,89.22794216301739,2.5820578369826137,2.5820578369826137,6.667022673523333,underpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-30B-A3B-Base,Qwen3,MATH,59.04,official,1.0,74.77167862459903,15.731678624599034,74.57045908041484,15.530459080414836,70.7699874805471,11.729987480547102,72.18674145115234,13.146741451152344,72.18674145115234,-13.146741451152344,13.146741451152344,172.83681078344725,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-30B-A3B-Base,Qwen3,MBPP,74.4,official,1.0,77.13530539271818,2.7353053927181747,77.11683622061643,2.716836220616429,76.419125535084,2.019125535084001,77.89029964925805,3.4902996492580485,77.89029964925805,-3.4902996492580485,3.4902996492580485,12.182191641610856,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-30B-A3B-Base,Qwen3,MMLU,81.38,official,1.0,88.60235186211455,7.22235186211455,88.57659594292522,7.196595942925228,83.64845163353375,2.2684516335337577,84.59758893142094,3.2175889314209485,84.59758893142094,-3.2175889314209485,3.2175889314209485,10.3528785316026,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
